breed,product_name,product_type,pillar,all_pillars,sub_category,category,price,has_image,in_products_master,visible_on_frontend
pomeranian,Pomeranian Drying Robe,pet_robe,care,care,,breed-pet_robes,899,YES,YES,YES
pomeranian,Pomeranian Grooming Apron,grooming_apron,care,care,,breed-grooming_aprons,599,YES,YES,YES
pomeranian,Pomeranian Breed Grooming Guide,,care,care,pomeranian-care,care_accessories,399,NO,NO,NO
pomeranian,Pomeranian Breed Portrait Frame,,care,care,pomeranian-care,care_accessories,799,NO,NO,NO
pomeranian,Pomeranian Breed Wellness Kit,,care,care,pomeranian-care,care_accessories,1299,NO,NO,NO
pomeranian,Pomeranian Bandana,bandana,celebrate,celebrate|play,,breed-bandanas,399,YES,YES,YES
pomeranian,Pomeranian Lover Mug,mug,celebrate,celebrate|dine,,breed-mugs,499,YES,YES,YES
pomeranian,Pomeranian Keychain,keychain,celebrate,celebrate|play,,breed-keychains,299,YES,YES,YES
pomeranian,Pomeranian Portrait Frame,frame,celebrate,celebrate|farewell,,breed-frames,799,YES,YES,YES
pomeranian,Pomeranian Tote Bag,tote_bag,celebrate,celebrate|go|play,,breed-tote_bags,699,YES,YES,YES
pomeranian,Pomeranian Party Hat,party_hat,celebrate,celebrate,,breed-party_hats,199,YES,YES,YES
pomeranian,Pomeranian Custom Portrait,Custom Portrait,celebrate,celebrate|farewell|shop,,breed-custom_portraits,2499,YES,NO,YES
pomeranian,Pomeranian Birthday Cake Topper,Birthday Cake Topper,celebrate,celebrate,,breed-birthday_cake_toppers,499,YES,YES,YES
pomeranian,Pomeranian Food Bowl,bowl,dine,dine,,breed-bowls,599,YES,YES,YES
pomeranian,Pomeranian Treat Jar,treat_jar,dine,dine|learn,,breed-treat_jars,649,YES,YES,YES
pomeranian,Pomeranian Breed Food Mat,,dine,dine,pomeranian-dine,dine_accessories,599,NO,NO,NO
pomeranian,Pomeranian Breed Ceramic Bowl,,dine,dine,pomeranian-dine,dine_accessories,899,NO,NO,NO
pomeranian,Pomeranian Breed Recipe Card,,dine,dine,pomeranian-dine,dine_accessories,299,NO,NO,NO
pomeranian,Pomeranian Emergency Info Card,emergency_card,emergency,emergency,,breed-emergency_cards,199,YES,YES,YES
pomeranian,Pomeranian Medical Alert Tag,medical_alert_tag,emergency,emergency|play,,breed-medical_alert_tags,349,YES,YES,YES
pomeranian,Pomeranian Memorial Ornament,memorial_ornament,farewell,farewell,,breed-memorial_ornaments,599,YES,YES,YES
pomeranian,Pomeranian Paw Print Memorial Frame,paw_print_frame,farewell,farewell,,breed-paw_print_frames,999,YES,YES,YES
pomeranian,Pomeranian Memory Box,Memory Box,farewell,celebrate|farewell,,breed-memory_boxes,3499,YES,NO,YES
pomeranian,Pomeranian Welcome Mat,welcome_mat,go,adopt|go,,breed-welcome_mats,1199,YES,YES,YES
pomeranian,Pomeranian Cozy Blanket,blanket,go,care|go,,breed-blankets,999,YES,YES,YES
pomeranian,Pomeranian Pet Passport Holder,passport_holder,go,go|paperwork,,breed-passport_holders,549,YES,YES,YES
pomeranian,Pomeranian Carrier Tag,carrier_tag,go,go,,breed-carrier_tags,299,YES,YES,YES
pomeranian,Pomeranian Travel Bowl,travel_bowl,go,dine|go,,breed-travel_bowls,449,YES,YES,YES
pomeranian,Pomeranian Luggage Tag,luggage_tag,go,go,,breed-luggage_tags,249,YES,YES,YES
pomeranian,Pomeranian Breed Adventure Bandana,,go,go,pomeranian-go,go_accessories,399,NO,NO,NO
pomeranian,Pomeranian Breed Travel Tag,,go,go,pomeranian-go,go_accessories,299,NO,NO,NO
pomeranian,Pomeranian Breed Trail Guide,,go,go,pomeranian-go,go_accessories,499,NO,NO,NO
pomeranian,Pomeranian Training Treat Pouch,treat_pouch,learn,learn|play,,breed-treat_pouchs,449,YES,YES,YES
pomeranian,Pomeranian Training Journal,training_log,learn,learn,,breed-training_logs,399,YES,YES,YES
pomeranian,Pomeranian Play Date Bandana,play_bandana,play,play,,breed-play_bandanas,349,YES,YES,YES
pomeranian,Pomeranian Play Date Card,playdate_card,play,play,,breed-playdate_cards,149,YES,YES,YES
pomeranian,Pomeranian Breed Play Bandana,,play,play,pomeranian-play,play_accessories,399,NO,NO,NO
pomeranian,Pomeranian Breed Playdate Card,,play,play,pomeranian-play,play_accessories,299,NO,NO,NO
pomeranian,Pomeranian Breed Activity Print,,play,play,pomeranian-play,play_accessories,899,NO,NO,NO
pomeranian,Pomeranian Phone Case,Phone Case,shop,celebrate|shop,,breed-phone_cases,799,YES,NO,YES
pomeranian,Pomeranian Framed Wall Art,Framed Wall Art,shop,celebrate|shop,,breed-wall_art,1899,YES,NO,YES
poodle,Poodle Birthday Cake Topper,cake_topper,,celebrate,,,599,YES,YES,YES
poodle,Poodle Pupcake Decoration Set,pupcake_set,,celebrate,,,449,YES,YES,YES
poodle,Poodle Birthday Card,birthday_card,,celebrate,,,199,YES,YES,YES
poodle,Poodle Party Banner,party_banner,,celebrate,,,399,YES,YES,YES
poodle,Poodle Party Favor Pack,return_gift_pack,,celebrate,,,499,YES,YES,YES
poodle,Poodle Feeding Mat,feeding_mat,,dine,,,699,YES,YES,YES
poodle,Poodle Food Storage Container,food_container,,dine,,,899,YES,YES,YES
poodle,Poodle Dining Placemat,placemat,,dine,,,449,YES,YES,YES
poodle,Poodle Enrichment Lick Mat,lick_mat,,dine|play,,,549,YES,YES,YES
poodle,Poodle Cushion Cover,cushion_cover,,go,,,799,YES,YES,YES
poodle,Poodle Crate Mat,crate_mat,,go,,,999,YES,YES,YES
poodle,Poodle Room Sign,room_sign,,go,,,399,YES,YES,YES
poodle,Poodle Travel Organizer Pouch,travel_pouch,,go,,,799,YES,YES,YES
poodle,Poodle Car Seat Cover,car_seat_protector,,go,,,1499,YES,YES,YES
poodle,Poodle Grooming Kit Pouch,grooming_pouch,,care,,,599,YES,NO,YES
poodle,Poodle ID Tag,id_tag,,care|emergency,,,349,YES,YES,YES
poodle,Poodle Personalized Plush Toy,personalized_toy,,play,,,699,YES,YES,YES
poodle,Poodle Mini-Me Plush,breed_plush,,play,,,899,YES,YES,YES
poodle,Poodle Rope Tug Toy,rope_toy,,play,,,449,YES,YES,YES
poodle,Poodle Snuffle Mat,enrichment_mat,,learn|play,,,799,YES,YES,YES
poodle,Poodle Fetch Toy Set,fetch_toy_set,,play,,,599,YES,YES,YES
poodle,Poodle Celebration Props Set,photo_props,,celebrate|play,,,499,YES,YES,YES
poodle,Poodle Walking Harness Set,walking_set,,play,,,1299,YES,YES,YES
poodle,Poodle Personalized Leash,personalized_lead,,play,,,699,YES,YES,YES
poodle,Poodle Poop Bag Dispenser,poop_bag_holder,,play,,,399,YES,YES,YES
poodle,Poodle Outdoor Activity Toy,activity_toy,,play,,,549,YES,YES,YES
poodle,Poodle Training Starter Kit,training_kit,,learn,,,999,YES,YES,YES
poodle,Poodle Training Flashcards,learning_cards,,learn,,,449,YES,YES,YES
poodle,Poodle Pet Journal,pet_journal,,care|learn,,,599,YES,YES,YES
poodle,Poodle First Year Memory Book,milestone_book,,celebrate|learn,,,799,YES,YES,YES
poodle,Poodle Vaccine Record Folder,vaccine_folder,,care|paperwork,,,399,YES,YES,YES
poodle,Poodle Document Holder,document_holder,,paperwork,,,499,YES,YES,YES
poodle,Poodle Medical Record Binder,medical_file,,emergency|paperwork,,,699,YES,YES,YES
poodle,Poodle Pet Profile Book,pet_profile_book,,emergency|paperwork,,,599,YES,YES,YES
poodle,Poodle Care Guide Book,care_guide,,advisory|learn,,,699,YES,YES,YES
poodle,Poodle New Pet Starter Kit,starter_kit,,adopt|advisory,,,2499,YES,YES,YES
poodle,Poodle Care Checklist Poster,breed_checklist,,advisory,,,349,YES,YES,YES
poodle,Poodle First Aid Kit,first_aid_kit,,emergency,,,1299,YES,YES,YES
poodle,Poodle Pet Inside Car Sticker,car_sticker,,emergency|go,,,199,YES,YES,YES
poodle,Poodle Emergency Grab Pouch,emergency_pouch,,emergency|go,,,899,YES,YES,YES
poodle,Poodle Paw Print Keepsake Kit,paw_print_kit,,farewell,,,699,YES,YES,YES
poodle,Poodle Memorial Keepsake Box,keepsake_box,,farewell,,,1299,YES,YES,YES
poodle,Poodle Memorial Candle,memorial_candle,,farewell,,,499,YES,YES,YES
poodle,Poodle Remembrance Card Set,remembrance_card,,farewell,,,349,YES,YES,YES
poodle,Poodle Welcome Home Kit,welcome_kit,,adopt|celebrate,,,1999,YES,YES,YES
poodle,Poodle First Bed Set,first_bed,,adopt|go,,,1499,YES,YES,YES
poodle,Poodle Adoption Document Folder,adoption_folder,,adopt|paperwork,,,449,YES,YES,YES
poodle,Poodle ID Tag,collar_tag,care,emergency|play,,breed-collar_tags,349,YES,YES,YES
poodle,Poodle Bath Towel,pet_towel,care,care,,breed-pet_towels,699,YES,YES,YES
poodle,Poodle Drying Robe,pet_robe,care,care,,breed-pet_robes,899,YES,YES,YES
poodle,Poodle Grooming Apron,grooming_apron,care,care,,breed-grooming_aprons,599,YES,YES,YES
poodle,Poodle Breed Grooming Guide,,care,care,poodle-care,care_accessories,399,NO,NO,NO
poodle,Poodle Breed Portrait Frame,,care,care,poodle-care,care_accessories,799,NO,NO,NO
poodle,Poodle Breed Wellness Kit,,care,care,poodle-care,care_accessories,1299,NO,NO,NO
poodle,Poodle Bandana,bandana,celebrate,celebrate|play,,breed-bandanas,399,YES,YES,YES
poodle,Poodle Lover Mug,mug,celebrate,celebrate|dine,,breed-mugs,499,YES,YES,YES
poodle,Poodle Keychain,keychain,celebrate,celebrate|play,,breed-keychains,299,YES,YES,YES
poodle,Poodle Portrait Frame,frame,celebrate,celebrate|farewell,,breed-frames,799,YES,YES,YES
poodle,Poodle Tote Bag,tote_bag,celebrate,celebrate|go|play,,breed-tote_bags,699,YES,YES,YES
poodle,Poodle Party Hat,party_hat,celebrate,celebrate,,breed-party_hats,199,YES,YES,YES
poodle,Poodle Custom Portrait,Custom Portrait,celebrate,celebrate|farewell|shop,,breed-custom_portraits,2499,YES,NO,YES
poodle,Poodle Birthday Cake Topper,Birthday Cake Topper,celebrate,celebrate,,breed-birthday_cake_toppers,499,YES,YES,YES
poodle,Poodle Food Bowl,bowl,dine,dine,,breed-bowls,599,YES,YES,YES
poodle,Poodle Treat Jar,treat_jar,dine,dine|learn,,breed-treat_jars,649,YES,YES,YES
poodle,Poodle Breed Food Mat,,dine,dine,poodle-dine,dine_accessories,599,NO,NO,NO
poodle,Poodle Breed Ceramic Bowl,,dine,dine,poodle-dine,dine_accessories,899,NO,NO,NO
poodle,Poodle Breed Recipe Card,,dine,dine,poodle-dine,dine_accessories,299,NO,NO,NO
poodle,Poodle Emergency Info Card,emergency_card,emergency,emergency,,breed-emergency_cards,199,YES,YES,YES
poodle,Poodle Medical Alert Tag,medical_alert_tag,emergency,emergency|play,,breed-medical_alert_tags,349,YES,YES,YES
poodle,Poodle Memorial Ornament,memorial_ornament,farewell,farewell,,breed-memorial_ornaments,599,YES,YES,YES
poodle,Poodle Paw Print Memorial Frame,paw_print_frame,farewell,farewell,,breed-paw_print_frames,999,YES,YES,YES
poodle,Poodle Memory Box,Memory Box,farewell,celebrate|farewell,,breed-memory_boxes,3499,YES,NO,YES
poodle,Poodle Welcome Mat,welcome_mat,go,adopt|go,,breed-welcome_mats,1199,YES,YES,YES
poodle,Poodle Cozy Blanket,blanket,go,care|go,,breed-blankets,999,YES,YES,YES
poodle,Poodle Pet Passport Holder,passport_holder,go,go|paperwork,,breed-passport_holders,549,YES,YES,YES
poodle,Poodle Carrier Tag,carrier_tag,go,go,,breed-carrier_tags,299,YES,YES,YES
poodle,Poodle Travel Bowl,travel_bowl,go,dine|go,,breed-travel_bowls,449,YES,YES,YES
poodle,Poodle Luggage Tag,luggage_tag,go,go,,breed-luggage_tags,249,YES,YES,YES
poodle,Poodle Breed Adventure Bandana,,go,go,poodle-go,go_accessories,399,NO,NO,NO
poodle,Poodle Breed Travel Tag,,go,go,poodle-go,go_accessories,299,NO,NO,NO
poodle,Poodle Breed Trail Guide,,go,go,poodle-go,go_accessories,499,NO,NO,NO
poodle,Poodle Training Treat Pouch,treat_pouch,learn,learn|play,,breed-treat_pouchs,449,YES,YES,YES
poodle,Poodle Training Journal,training_log,learn,learn,,breed-training_logs,399,YES,YES,YES
poodle,Poodle Play Date Bandana,play_bandana,play,play,,breed-play_bandanas,349,YES,YES,YES
poodle,Poodle Play Date Card,playdate_card,play,play,,breed-playdate_cards,149,YES,YES,YES
poodle,Poodle Breed Play Bandana,,play,play,poodle-play,play_accessories,399,NO,NO,NO
poodle,Poodle Breed Playdate Card,,play,play,poodle-play,play_accessories,299,NO,NO,NO
poodle,Poodle Breed Activity Print,,play,play,poodle-play,play_accessories,899,NO,NO,NO
poodle,Poodle Phone Case,Phone Case,shop,celebrate|shop,,breed-phone_cases,799,YES,NO,YES
poodle,Poodle Framed Wall Art,Framed Wall Art,shop,celebrate|shop,,breed-wall_art,1899,YES,NO,YES
pug,Pug Birthday Cake Topper,cake_topper,,celebrate,,,599,YES,YES,YES
pug,Pug Pupcake Decoration Set,pupcake_set,,celebrate,,,449,YES,YES,YES
pug,Pug Birthday Card,birthday_card,,celebrate,,,199,YES,YES,YES
pug,Pug Party Banner,party_banner,,celebrate,,,399,YES,YES,YES
pug,Pug Party Favor Pack,return_gift_pack,,celebrate,,,499,YES,YES,YES
pug,Pug Feeding Mat,feeding_mat,,dine,,,699,YES,YES,YES
pug,Pug Food Storage Container,food_container,,dine,,,899,YES,YES,YES
pug,Pug Dining Placemat,placemat,,dine,,,449,YES,YES,YES
pug,Pug Enrichment Lick Mat,lick_mat,,dine|play,,,549,YES,YES,YES
pug,Pug Cushion Cover,cushion_cover,,go,,,799,YES,YES,YES
pug,Pug Crate Mat,crate_mat,,go,,,999,YES,YES,YES
pug,Pug Room Sign,room_sign,,go,,,399,YES,YES,YES
pug,Pug Travel Organizer Pouch,travel_pouch,,go,,,799,YES,YES,YES
pug,Pug Car Seat Cover,car_seat_protector,,go,,,1499,YES,YES,YES
pug,Pug Grooming Kit Pouch,grooming_pouch,,care,,,599,YES,NO,YES
pug,Pug ID Tag,id_tag,,care|emergency,,,349,YES,YES,YES
pug,Pug Personalized Plush Toy,personalized_toy,,play,,,699,YES,YES,YES
pug,Pug Mini-Me Plush,breed_plush,,play,,,899,YES,YES,YES
pug,Pug Rope Tug Toy,rope_toy,,play,,,449,YES,YES,YES
pug,Pug Snuffle Mat,enrichment_mat,,learn|play,,,799,YES,YES,YES
pug,Pug Fetch Toy Set,fetch_toy_set,,play,,,599,YES,YES,YES
pug,Pug Celebration Props Set,photo_props,,celebrate|play,,,499,YES,YES,YES
pug,Pug Walking Harness Set,walking_set,,play,,,1299,YES,YES,YES
pug,Pug Personalized Leash,personalized_lead,,play,,,699,YES,YES,YES
pug,Pug Poop Bag Dispenser,poop_bag_holder,,play,,,399,YES,YES,YES
pug,Pug Outdoor Activity Toy,activity_toy,,play,,,549,YES,YES,YES
pug,Pug Training Starter Kit,training_kit,,learn,,,999,YES,YES,YES
pug,Pug Training Flashcards,learning_cards,,learn,,,449,YES,YES,YES
pug,Pug Pet Journal,pet_journal,,care|learn,,,599,YES,YES,YES
pug,Pug First Year Memory Book,milestone_book,,celebrate|learn,,,799,YES,YES,YES
pug,Pug Vaccine Record Folder,vaccine_folder,,care|paperwork,,,399,YES,YES,YES
pug,Pug Document Holder,document_holder,,paperwork,,,499,YES,YES,YES
pug,Pug Medical Record Binder,medical_file,,emergency|paperwork,,,699,YES,YES,YES
pug,Pug Pet Profile Book,pet_profile_book,,emergency|paperwork,,,599,YES,YES,YES
pug,Pug Care Guide Book,care_guide,,advisory|learn,,,699,YES,YES,YES
pug,Pug New Pet Starter Kit,starter_kit,,adopt|advisory,,,2499,YES,YES,YES
pug,Pug Care Checklist Poster,breed_checklist,,advisory,,,349,YES,YES,YES
pug,Pug First Aid Kit,first_aid_kit,,emergency,,,1299,YES,YES,YES
pug,Pug Pet Inside Car Sticker,car_sticker,,emergency|go,,,199,YES,YES,YES
pug,Pug Emergency Grab Pouch,emergency_pouch,,emergency|go,,,899,YES,YES,YES
pug,Pug Paw Print Keepsake Kit,paw_print_kit,,farewell,,,699,YES,YES,YES
pug,Pug Memorial Keepsake Box,keepsake_box,,farewell,,,1299,YES,YES,YES
pug,Pug Memorial Candle,memorial_candle,,farewell,,,499,YES,YES,YES
pug,Pug Remembrance Card Set,remembrance_card,,farewell,,,349,YES,YES,YES
pug,Pug Welcome Home Kit,welcome_kit,,adopt|celebrate,,,1999,YES,YES,YES
pug,Pug First Bed Set,first_bed,,adopt|go,,,1499,YES,YES,YES
pug,Pug Adoption Document Folder,adoption_folder,,adopt|paperwork,,,449,YES,YES,YES
pug,Pug ID Tag,collar_tag,care,emergency|play,,breed-collar_tags,349,YES,YES,YES
pug,Pug Bath Towel,pet_towel,care,care,,breed-pet_towels,699,YES,YES,YES
pug,Pug Drying Robe,pet_robe,care,care,,breed-pet_robes,899,YES,YES,YES
pug,Pug Grooming Apron,grooming_apron,care,care,,breed-grooming_aprons,599,YES,YES,YES
pug,Pug Breed Grooming Guide,,care,care,pug-care,care_accessories,399,NO,NO,NO
pug,Pug Breed Portrait Frame,,care,care,pug-care,care_accessories,799,NO,NO,NO
pug,Pug Breed Wellness Kit,,care,care,pug-care,care_accessories,1299,NO,NO,NO
pug,Pug Bandana,bandana,celebrate,celebrate|play,,breed-bandanas,399,YES,YES,YES
pug,Pug Lover Mug,mug,celebrate,celebrate|dine,,breed-mugs,499,YES,YES,YES
pug,Pug Keychain,keychain,celebrate,celebrate|play,,breed-keychains,299,YES,YES,YES
pug,Pug Portrait Frame,frame,celebrate,celebrate|farewell,,breed-frames,799,YES,YES,YES
pug,Pug Tote Bag,tote_bag,celebrate,celebrate|go|play,,breed-tote_bags,699,YES,YES,YES
pug,Pug Party Hat,party_hat,celebrate,celebrate,,breed-party_hats,199,YES,YES,YES
pug,Pug Custom Portrait,Custom Portrait,celebrate,celebrate|farewell|shop,,breed-custom_portraits,2499,YES,NO,YES
pug,Pug Birthday Cake Topper,Birthday Cake Topper,celebrate,celebrate,,breed-birthday_cake_toppers,499,YES,YES,YES
pug,Pug Food Bowl,bowl,dine,dine,,breed-bowls,599,YES,YES,YES
pug,Pug Treat Jar,treat_jar,dine,dine|learn,,breed-treat_jars,649,YES,YES,YES
pug,Pug Breed Food Mat,,dine,dine,pug-dine,dine_accessories,599,NO,NO,NO
pug,Pug Breed Ceramic Bowl,,dine,dine,pug-dine,dine_accessories,899,NO,NO,NO
pug,Pug Breed Recipe Card,,dine,dine,pug-dine,dine_accessories,299,NO,NO,NO
pug,Pug Emergency Info Card,emergency_card,emergency,emergency,,breed-emergency_cards,199,YES,YES,YES
pug,Pug Medical Alert Tag,medical_alert_tag,emergency,emergency|play,,breed-medical_alert_tags,349,YES,YES,YES
pug,Pug Memorial Ornament,memorial_ornament,farewell,farewell,,breed-memorial_ornaments,599,YES,YES,YES
pug,Pug Paw Print Memorial Frame,paw_print_frame,farewell,farewell,,breed-paw_print_frames,999,YES,YES,YES
pug,Pug Memory Box,Memory Box,farewell,celebrate|farewell,,breed-memory_boxes,3499,YES,NO,YES
pug,Pug Welcome Mat,welcome_mat,go,adopt|go,,breed-welcome_mats,1199,YES,YES,YES
pug,Pug Cozy Blanket,blanket,go,care|go,,breed-blankets,999,YES,YES,YES
pug,Pug Pet Passport Holder,passport_holder,go,go|paperwork,,breed-passport_holders,549,YES,YES,YES
pug,Pug Carrier Tag,carrier_tag,go,go,,breed-carrier_tags,299,YES,YES,YES
pug,Pug Travel Bowl,travel_bowl,go,dine|go,,breed-travel_bowls,449,YES,YES,YES
pug,Pug Luggage Tag,luggage_tag,go,go,,breed-luggage_tags,249,YES,YES,YES
pug,Pug Breed Adventure Bandana,,go,go,pug-go,go_accessories,399,NO,NO,NO
pug,Pug Breed Travel Tag,,go,go,pug-go,go_accessories,299,NO,NO,NO
pug,Pug Breed Trail Guide,,go,go,pug-go,go_accessories,499,NO,NO,NO
pug,Pug Training Treat Pouch,treat_pouch,learn,learn|play,,breed-treat_pouchs,449,YES,YES,YES
pug,Pug Training Journal,training_log,learn,learn,,breed-training_logs,399,YES,YES,YES
pug,Pug Play Date Bandana,play_bandana,play,play,,breed-play_bandanas,349,YES,YES,YES
pug,Pug Play Date Card,playdate_card,play,play,,breed-playdate_cards,149,YES,YES,YES
pug,Pug Breed Play Bandana,,play,play,pug-play,play_accessories,399,NO,NO,NO
pug,Pug Breed Playdate Card,,play,play,pug-play,play_accessories,299,NO,NO,NO
pug,Pug Breed Activity Print,,play,play,pug-play,play_accessories,899,NO,NO,NO
pug,Pug Phone Case,Phone Case,shop,celebrate|shop,,breed-phone_cases,799,YES,NO,YES
pug,Pug Framed Wall Art,Framed Wall Art,shop,celebrate|shop,,breed-wall_art,1899,YES,NO,YES
rottweiler,Rottweiler Birthday Cake Topper,cake_topper,,celebrate,,,599,YES,YES,YES
rottweiler,Rottweiler Pupcake Decoration Set,pupcake_set,,celebrate,,,449,YES,YES,YES
rottweiler,Rottweiler Birthday Card,birthday_card,,celebrate,,,199,YES,YES,YES
rottweiler,Rottweiler Party Banner,party_banner,,celebrate,,,399,YES,YES,YES
rottweiler,Rottweiler Party Favor Pack,return_gift_pack,,celebrate,,,499,YES,YES,YES
rottweiler,Rottweiler Feeding Mat,feeding_mat,,dine,,,699,YES,YES,YES
rottweiler,Rottweiler Food Storage Container,food_container,,dine,,,899,YES,YES,YES
rottweiler,Rottweiler Dining Placemat,placemat,,dine,,,449,YES,YES,YES
rottweiler,Rottweiler Enrichment Lick Mat,lick_mat,,dine|play,,,549,YES,YES,YES
rottweiler,Rottweiler Cushion Cover,cushion_cover,,go,,,799,YES,YES,YES
rottweiler,Rottweiler Crate Mat,crate_mat,,go,,,999,YES,YES,YES
rottweiler,Rottweiler Room Sign,room_sign,,go,,,399,YES,YES,YES
rottweiler,Rottweiler Travel Organizer Pouch,travel_pouch,,go,,,799,YES,YES,YES
rottweiler,Rottweiler Car Seat Cover,car_seat_protector,,go,,,1499,YES,YES,YES
rottweiler,Rottweiler Grooming Kit Pouch,grooming_pouch,,care,,,599,YES,NO,YES
rottweiler,Rottweiler ID Tag,id_tag,,care|emergency,,,349,YES,YES,YES
rottweiler,Rottweiler Personalized Plush Toy,personalized_toy,,play,,,699,YES,YES,YES
rottweiler,Rottweiler Mini-Me Plush,breed_plush,,play,,,899,YES,YES,YES
rottweiler,Rottweiler Rope Tug Toy,rope_toy,,play,,,449,YES,YES,YES
rottweiler,Rottweiler Snuffle Mat,enrichment_mat,,learn|play,,,799,YES,YES,YES
rottweiler,Rottweiler Fetch Toy Set,fetch_toy_set,,play,,,599,YES,YES,YES
rottweiler,Rottweiler Celebration Props Set,photo_props,,celebrate|play,,,499,YES,YES,YES
rottweiler,Rottweiler Walking Harness Set,walking_set,,play,,,1299,YES,YES,YES
rottweiler,Rottweiler Personalized Leash,personalized_lead,,play,,,699,YES,YES,YES
rottweiler,Rottweiler Poop Bag Dispenser,poop_bag_holder,,play,,,399,YES,YES,YES
rottweiler,Rottweiler Outdoor Activity Toy,activity_toy,,play,,,549,YES,YES,YES
rottweiler,Rottweiler Training Starter Kit,training_kit,,learn,,,999,YES,YES,YES
rottweiler,Rottweiler Training Flashcards,learning_cards,,learn,,,449,YES,YES,YES
rottweiler,Rottweiler Pet Journal,pet_journal,,care|learn,,,599,YES,YES,YES
rottweiler,Rottweiler First Year Memory Book,milestone_book,,celebrate|learn,,,799,YES,YES,YES
rottweiler,Rottweiler Vaccine Record Folder,vaccine_folder,,care|paperwork,,,399,YES,YES,YES
rottweiler,Rottweiler Document Holder,document_holder,,paperwork,,,499,YES,YES,YES
rottweiler,Rottweiler Medical Record Binder,medical_file,,emergency|paperwork,,,699,YES,YES,YES
rottweiler,Rottweiler Pet Profile Book,pet_profile_book,,emergency|paperwork,,,599,YES,YES,YES
rottweiler,Rottweiler Care Guide Book,care_guide,,advisory|learn,,,699,YES,YES,YES
rottweiler,Rottweiler New Pet Starter Kit,starter_kit,,adopt|advisory,,,2499,YES,YES,YES
rottweiler,Rottweiler Care Checklist Poster,breed_checklist,,advisory,,,349,YES,YES,YES
rottweiler,Rottweiler First Aid Kit,first_aid_kit,,emergency,,,1299,YES,YES,YES
rottweiler,Rottweiler Pet Inside Car Sticker,car_sticker,,emergency|go,,,199,YES,YES,YES
rottweiler,Rottweiler Emergency Grab Pouch,emergency_pouch,,emergency|go,,,899,YES,YES,YES
rottweiler,Rottweiler Paw Print Keepsake Kit,paw_print_kit,,farewell,,,699,YES,YES,YES
rottweiler,Rottweiler Memorial Keepsake Box,keepsake_box,,farewell,,,1299,YES,YES,YES
rottweiler,Rottweiler Memorial Candle,memorial_candle,,farewell,,,499,YES,YES,YES
rottweiler,Rottweiler Remembrance Card Set,remembrance_card,,farewell,,,349,YES,YES,YES
rottweiler,Rottweiler Welcome Home Kit,welcome_kit,,adopt|celebrate,,,1999,YES,YES,YES
rottweiler,Rottweiler First Bed Set,first_bed,,adopt|go,,,1499,YES,YES,YES
rottweiler,Rottweiler Adoption Document Folder,adoption_folder,,adopt|paperwork,,,449,YES,YES,YES
rottweiler,Rottweiler ID Tag,collar_tag,care,emergency|play,,breed-collar_tags,349,YES,YES,YES
rottweiler,Rottweiler Bath Towel,pet_towel,care,care,,breed-pet_towels,699,YES,YES,YES
rottweiler,Rottweiler Drying Robe,pet_robe,care,care,,breed-pet_robes,899,YES,YES,YES
rottweiler,Rottweiler Grooming Apron,grooming_apron,care,care,,breed-grooming_aprons,599,YES,YES,YES
rottweiler,Rottweiler Breed Grooming Guide,,care,care,rottweiler-care,care_accessories,399,NO,NO,NO
rottweiler,Rottweiler Breed Portrait Frame,,care,care,rottweiler-care,care_accessories,799,NO,NO,NO
rottweiler,Rottweiler Breed Wellness Kit,,care,care,rottweiler-care,care_accessories,1299,NO,NO,NO
rottweiler,Rottweiler Bandana,bandana,celebrate,celebrate|play,,breed-bandanas,399,YES,YES,YES
rottweiler,Rottweiler Lover Mug,mug,celebrate,celebrate|dine,,breed-mugs,499,YES,YES,YES
rottweiler,Rottweiler Keychain,keychain,celebrate,celebrate|play,,breed-keychains,299,YES,YES,YES
rottweiler,Rottweiler Portrait Frame,frame,celebrate,celebrate|farewell,,breed-frames,799,YES,YES,YES
rottweiler,Rottweiler Tote Bag,tote_bag,celebrate,celebrate|go|play,,breed-tote_bags,699,YES,YES,YES
rottweiler,Rottweiler Party Hat,party_hat,celebrate,celebrate,,breed-party_hats,199,YES,YES,YES
rottweiler,Rottweiler Custom Portrait,Custom Portrait,celebrate,celebrate|farewell|shop,,breed-custom_portraits,2499,YES,NO,YES
rottweiler,Rottweiler Birthday Cake Topper,Birthday Cake Topper,celebrate,celebrate,,breed-birthday_cake_toppers,499,YES,YES,YES
rottweiler,Rottweiler Food Bowl,bowl,dine,dine,,breed-bowls,599,YES,YES,YES
rottweiler,Rottweiler Treat Jar,treat_jar,dine,dine|learn,,breed-treat_jars,649,YES,YES,YES
rottweiler,Rottweiler Breed Food Mat,,dine,dine,rottweiler-dine,dine_accessories,599,NO,NO,NO
rottweiler,Rottweiler Breed Ceramic Bowl,,dine,dine,rottweiler-dine,dine_accessories,899,NO,NO,NO
rottweiler,Rottweiler Breed Recipe Card,,dine,dine,rottweiler-dine,dine_accessories,299,NO,NO,NO
rottweiler,Rottweiler Emergency Info Card,emergency_card,emergency,emergency,,breed-emergency_cards,199,YES,YES,YES
rottweiler,Rottweiler Medical Alert Tag,medical_alert_tag,emergency,emergency|play,,breed-medical_alert_tags,349,YES,YES,YES
rottweiler,Rottweiler Memorial Ornament,memorial_ornament,farewell,farewell,,breed-memorial_ornaments,599,YES,YES,YES
